0.087254,21,shades,25440
0.055763,21,shades,25440
0.160367,21,shades,25440
0.080815,21,shades,25440
0.062075,22,shades,25440
0.042071,22,shades,25440
0.039947,22,shades,25440
0.034295,22,shades,25440
0.021812,22,shades,25440
0.058420,22,shades,25440
0.036568,22,shades,25440
0.038847,22,shades,25440
0.031713,22,shades,25440
0.024468,23,shades,25440
0.026826,23,shades,25440
0.029755,23,shades,25440
0.030244,23,shades,25440
0.053976,23,shades,25440
0.048944,23,shades,25440
0.046560,23,shades,25440
0.104869,23,shades,25440
0.076588,23,shades,25440
0.032022,24,shades,25440
0.026048,24,shades,25440
0.089901,24,shades,25440
0.033035,24,shades,25440
0.055872,24,shades,25440
0.052323,24,shades,25440
0.018755,24,shades,25440
0.041339,24,shades,25440
0.026931,24,shades,25440
0.050573,25,shades,25440
0.055630,25,shades,25440
0.032567,25,shades,25440
0.013263,25,shades,25440
0.015136,25,shades,25440
0.012286,25,shades,25440
0.026514,25,shades,25440
0.017273,25,shades,25440
0.013736,25,shades,25440
