0.031013,21,shades,113850
0.037858,21,shades,113850
0.031448,21,shades,113850
0.031917,21,shades,113850
0.035187,21,shades,113850
0.036483,21,shades,113850
0.031177,22,shades,113850
0.035767,22,shades,113850
0.034232,22,shades,113850
0.038712,22,shades,113850
0.050132,22,shades,113850
0.032699,22,shades,113850
0.032672,22,shades,113850
0.075923,22,shades,113850
0.039524,22,shades,113850
0.047466,22,shades,113850
0.065717,23,shades,113850
0.043889,23,shades,113850
0.032846,23,shades,113850
0.043807,23,shades,113850
0.033836,23,shades,113850
0.033889,23,shades,113850
0.036653,23,shades,113850
0.031986,23,shades,113850
0.093046,23,shades,113850
0.043402,23,shades,113850
0.036917,24,shades,113850
0.036327,24,shades,113850
0.037688,24,shades,113850
0.044840,24,shades,113850
0.035459,24,shades,113850
0.037893,24,shades,113850
0.042239,24,shades,113850
0.035589,24,shades,113850
0.039741,24,shades,113850
0.047903,24,shades,113850
0.033955,25,shades,113850
0.031463,25,shades,113850
0.054695,25,shades,113850
0.035196,25,shades,113850
0.032367,25,shades,113850
0.043470,25,shades,113850
0.035321,25,shades,113850
0.041553,25,shades,113850
0.047828,25,shades,113850
0.056549,25,shades,113850
